词:的 人	词频:923
词:应是 困难	词频:1
词:和 麻烦	词频:1
词:原则 只能	词频:1
词:只能 死板	词频:1
词:死板 地	词频:1
词:在 体育运动	词频:1
词:体育运动 中	词频:1
词:中 它	词频:1
词:比 当前情况	词频:1
词:当前情况 更为重要	词频:1
词:勇敢 也	词频:1
词:更 消极	词频:1
词:在 忍受	词频:1
词:忍受 伤害	词频:1
词:没有 大惊小怪	词频:1
词:了 小小的	词频:1
词:小小的 灾祸	词频:1
词:灾祸 时	词频:1
词:表示 过分	词频:1
词:可以 教会	词频:1
词:以后 大量	词频:1
词:歇斯底里 主要	词频:1
词:主要 因为	词频:1
词:因为 过分	词频:1
词:过分 希望	词频:1
词:人们 假装	词频:1
词:假装 有	词频:1
词:有 轻微	词频:1
词:轻微 病痛	词频:1
词:以期 得到	词频:1
词:得到 爱抚	词频:1
词:爱抚 和	词频:1
词:优待 通过	词频:1
词:通过 鼓励	词频:1
词:鼓励 孩子	词频:1
词:因 每次	词频:1
词:每次 抓伤	词频:1
词:抓伤 和	词频:1
词:和 碰破	词频:1
词:碰破 而	词频:1
词:这方面 托儿所	词频:1
词:托儿所 对	词频:1
词:教育 比	词频:1
词:男孩 更	词频:1
词:更 糟糕	词频:1
词:软弱 对	词频:1
词:危害性 和	词频:1
词:如果 女子	词频:1
词:品格 上	词频:1
词:上 绝不	词频:1
词:可 甘于	词频:1
词:甘于 落后	词频:1
词:现在 我来	词频:1
词:我来 谈	词频:1
词:谈 一下	词频:1
词:一下 不是	词频:1
词:不是 纯	词频:1
词:纯 体格	词频:1
词:勇敢 更加	词频:1
词:没有 建立	词频:1
词:起 更	词频:1
词:更 根本	词频:1
词:难 充分	词频:1
词:充分 启发	词频:1
词:启发 的	词频:1
词:在 关于	词频:1
词:关于 儿童期	词频:1
词:且 在历史上	词频:1
词:在历史上 起	词频:1
词:起 重大	词频:1
词:重大 作用	词频:1
词:大部分 迷信	词频:1
词:迷信 都	词频:1
词:地震 和	词频:1
词:和 瘟役	词频:1
词:瘟役 及	词频:1
词:及 这	词频:1
词:一类 其它	词频:1
词:其它 事件	词频:1
词:都 引起	词频:1
词:引起 不	词频:1
词:懂 科学	词频:1
词:高度 恐惧	词频:1
词:从 个人	词频:1
词:因此 年轻	词频:1
词:就 彻底	词频:1
词:彻底 根除	词频:1
词:根除 是	词频:1
词:很 必要	词频:1
词:的 根除	词频:1
词:根除 方法	词频:1
词:给予 科学	词频:1
词:把 最初	词频:1
词:最初 一眼	词频:1
词:一眼 看见	词频:1
词:神秘 事物	词频:1
词:事物 都	词频:1
词:都 作出	词频:1
词:解释 几种	词频:1
词:几种 现象	词频:1
词:现象 以后	词频:1
词:孩子 便会	词频:1
词:便会 假定	词频:1
词:其它 情况	词频:1
词:可能 推出	词频:1
词:推出 没有	词频:1
词:没有 说明	词频:1
词:是 尽快	词频:1
词:尽快 产生	词频:1
词:即 神秘感	词频:1
词:神秘感 只是	词频:1
词:通过 耐心	词频:1
词:恐惧 消除	词频:1
词:消除 后	词频:1
词:正是 那些	词频:1
词:孩子 感到恐惧	词频:1
词:神秘 物给	词频:1
词:物给 孩子	词频:1
词:孩子 带来	词频:1
词:这样 只要	词频:1
词:只要 神秘	词频:1
词:神秘 不再	词频:1
词:不再 引起	词频:1
词:引起 迷信	词频:1
词:就 激发	词频:1
词:那 三岁	词频:1
词:半 的	词频:1
词:的 小儿子	词频:1
词:小儿子 曾花	词频:1
词:曾花 了	词频:1
词:来 独自	词频:1
词:独自 研究	词频:1
词:研究 花园里	词频:1
词:的 喷水	词频:1
词:喷水 器	词频:1
词:终于 掌握	词频:1
词:了 水	词频:1
词:水 如何	词频:1
词:如何 进来	词频:1
词:空气 怎样	词频:1
词:怎样 出去	词频:1
词:出去 及	词频:1
词:及 相反	词频:1
词:相反 程序	词频:1
词:程序 的	词频:1
词:日食 和	词频:1
词:和 月食	词频:1
词:月食 的	词频:1
词:道理 也	词频:1
词:能 解释	词频:1
词:得 甚至	词频:1
词:甚至 很小	词频:1
词:小孩 也	词频:1
词:就要 向	词频:1
词:孩子 解释	词频:1
词:解释 任何	词频:1
词:他 恐惧	词频:1
词:恐惧 或	词频:1
词:或 感兴趣	词频:1
词:恐惧 转变成	词频:1
词:转变成 科学	词频:1
词:科学 探索	词频:1
词:探索 的	词频:1
词:过程 完全	词频:1
词:完全 顺应	词频:1
词:顺应 人	词频:1
词:人 本能	词频:1
词:发展 方向	词频:1
词:方向 和	词频:1
词:历史 前进	词频:1
词:问题 非常	词频:1
词:更 老练	词频:1
词:老练 一些	词频:1
词:如何 回答	词频:1
词:回答 死亡	词频:1
词:孩子 木久	词频:1
词:木久 发现	词频:1
词:发现 动物	词频:1
词:和 植物	词频:1
词:植物 会	词频:1
词:六岁 以前	词频:1
词:所 认识	词频:1
词:有 死亡	词频:1
词:思维 非常	词频:1
词:非常 活跃	词频:1
词:会 想像	词频:1
词:想像 父母	词频:1
词:父母 将会	词频:1
词:将会 死亡	词频:1
词:连 他	词频:1
词:这点 想像	词频:1
词:想像 起来	词频:1
词:起来 更加	词频:1
词:思考 会	词频:1
词:产生 一系列	词频:1
词:一系列 问题	词频:1
词:必须 谨慎	词频:1
词:具有 正统	词频:1
词:正统 信仰	词频:1
词:人 回答	词频:1
词:回答 这个	词频:1
词:困难 比	词频:1
词:比 相信	词频:1
词:相信 人死	词频:1
词:后 没有	词频:1
词:的 人少	词频:1
词:如果 你持	词频:1
词:你持 后者	词频:1
词:不要 说出	词频:1
词:说出 与	词频:1
词:相反 的话	词频:1
词:木 应该	词频:1
词:人 睡着	词频:1
词:睡着 了	词频:1
词:了 永不	词频:1
词:永不 再	词频:1
词:再 醒来	词频:1
词:这话 说	词频:1
词:说 出来	词频:1
词:出来 不要	词频:1
词:太 严肃	词频:1
词:好像 在	词频:1
词:说 可以	词频:1
词:孩子 担心	词频:1
词:自己 将要	词频:1
词:将要 死去	词频:1
词:许多年 这件	词频:1
词:这件 事是	词频:1
词:企图 灌输	词频:1
词:灌输 斯多葛派	词频:1
词:斯多葛派 的	词频:1
词:蔑视 死亡	词频:1
词:木要 提	词频:1
词:提 死亡	词频:1
词:死亡 话题	词频:1
词:孩子 提出	词频:1
词:来 后	词频:1
词:不要 回避	词频:1
词:尽 你	词频:1
词:感到 死亡	词频:1
词:死亡 没有	词频:1
词:什么 神秘感	词频:1
词:个 正常	词频:1
词:避免 他	词频:1
词:他 胡思乱想	词频:1
词:胡思乱想 了	词频:1
词:所有 年龄段	词频:1
词:年龄段 的	词频:1
词:要 乐于	词频:1
词:乐于 充分	词频:1
词:充分 而	词频:1
词:而 坦率地	词频:1
词:坦率地 交谈	词频:1
词:告 之	词频:1
词:之 你	词频:1
词:产生 这个	词频:1
词:话题 相当	词频:1
词:相当 无趣	词频:1
词:无趣 的	词频:1
词:无论 老少	词频:1
词:花 许多	词频:1
词:时间 考虑	词频:1
词:除了 特殊	词频:1
词:恐惧 之外	词频:1
词:们 普遍	词频:1
词:普遍 容易	词频:1
词:容易 忧虑	词频:1
词:这 常常	词频:1
词:由于 长辈	词频:1
词:长辈 束缚	词频:1
词:束缚 太	词频:1
词:过去 普遍	词频:1
词:普遍 少多	词频:1
词:少多 了	词频:1
词:没完没了 的	词频:1
词:的 呼叨	词频:1
词:呼叨 责骂	词频:1
词:禁止 弄	词频:1
词:弄 出	词频:1
词:出 响声	词频:1
词:地 教导	词频:1
词:他们 守规矩	词频:1
词:过去 这	词频:1
词:使得 儿童期	词频:1
词:儿童期 成为	词频:1
词:成为 一段	词频:1
词:一段 苦难	词频:1
词:我 五岁	词频:1
词:说 童年	词频:1
词:童年 是	词频:1
词:是 一生	词频:1
词:当时 纯属	词频:1
词:纯属 苍白	词频:1
词:苍白 的	词频:1
词:我 极度	词频:1
词:极度 沮丧	词频:1
词:沮丧 地	词频:1
词:地 痛哭	词频:1
词:巴不得 自己	词频:1
词:自己 死	词频:1
词:了 才	词频:1
词:才 好	词频:1
词:也 不知	词频:1
词:不知 怎样才能	词频:1
词:怎样才能 熬过	词频:1
词:熬过 将来	词频:1
词:将来 烦闷	词频:1
词:孩子 竟	词频:1
词:竟 说出	词频:1
词:说出 这样的话	词频:1
词:认为 不可思议	词频:1
词:生活 原本	词频:1
词:原本 就是	词频:1
词:未来 充满	词频:1
词:充满 期望	词频:1
词:目标 总是	词频:1
词:总是 朝向	词频:1
词:朝向 将来	词频:1
词:这点 能	词频:1
词:孩子 去	词频:1
词:去 努力	词频:1
词:孩子 追溯	词频:1
词:追溯 往事	词频:1
词:往事 且	词频:1
词:且 主张	词频:1
词:主张 将来	词频:1
词:将来 比	词频:1
词:过去 还	词频:1
词:还 差	词频:1
词:无异于 从根本上	词频:1
词:从根本上 毁灭	词频:1
词:毁灭 孩子	词频:1
词:然而 过去	词频:1
词:过去 无情	词频:1
词:的 感伤	词频:1
词:主义者 所作所为	词频:1
词:通过 向	词频:1
词:孩子 讲述	词频:1
词:讲述 童年	词频:1
词:幸好 他们	词频:1
词:的 言词	词频:1
词:言词 给	词频:1
词:印象 并	词频:1
词:不 深刻	词频:1
词:好 多次	词频:1
词:多次 我	词频:1
词:都 相信	词频:1
词:成年人 一定	词频:1
词:非常 快乐	词频:1
词:没有 功课	词频:1
词:功课 并	词频:1
词:能 吃	词频:1
词:吃 想	词频:1
词:想 吃	词频:1
词:害羞 是	词频:1
词:令人 苦恼	词频:1
词:中国 报	词频:1
词:报 常见	词频:1
词:地方 却	词频:1
词:害羞 一半	词频:1
词:由于 与	词频:1
词:与 陌生人	词频:1
词:陌生人 打交道	词频:1
词:打交道 太	词频:1
词:由于 执意	词频:1
词:执意 遵守	词频:1
词:遵守 的	词频:1
词:的 客套	词频:1
词:客套 虚礼	词频:1
词:只要 方便	词频:1
词:孩子 一岁	词频:1
词:应该 习惯于	词频:1
词:习惯于 看见	词频:1
词:看见 生人	词频:1
词:生人 并	词频:1
词:并 接受	词频:1
词:接受 抚爱	词频:1
词:至于 礼节	词频:1
词:开始 只教	词频:1
词:只教 孩子	词频:1
词:不至于 把	词频:1
词:人 讨厌	词频:1
词:讨厌 所	词频:1
词:基本 礼节	词频:1
词:孩子 毫无	词频:1
词:毫无 拘束	词频:1
词:拘束 地	词频:1
词:与 生人	词频:1
词:生人 见面	词频:1
词:见面 几分钟	词频:1
词:几分钟 再	词频:1
词:再 走开	词频:1
词:比 希望	词频:1
词:孩子 安静	词频:1
词:安静 地	词频:1
词:里 好得多	词频:1
词:计划 是	词频:1
词:是 教	词频:1
词:他们 玩	词频:1
词:玩 图片	词频:1
词:教具 或	词频:1
词:其他 什么	词频:1
词:他 安安静静	词频:1
词:自得其乐 地玩上	词频:1
词:地玩上 大半天	词频:1
词:要 儿童	词频:1
词:儿童 安静	词频:1
词:安静 的	词频:1
词:是 便于	词频:1
词:便于 他们	词频:1
词:他们 理解	词频:1
词:礼节 木应	词频:1
词:木应 抽象地	词频:1
词:抽象地 教育	词频:1
词:是 当作	词频:1
词:当作 开心	词频:1
词:游戏 来	词频:1
词:孩子 能够	词频:1
词:他人 一致	词频:1
词:在 最大	词频:1
词:最大 可能	词频:1
词:内 获得	词频:1
词:获得 自己	词频:1
词:容易 正确理解	词频:1
词:正确理解 公正	词频:1
词:并且 别人	词频:1
词:别人 给予	词频:1
词:东西 他	词频:1
词:也 乐意	词频:1
词:乐意 给予	词频:1
词:这是 良好	词频:1
词:希望 消除	词频:1
词:消除 孩子	词频:1
词:害怕 打雷	词频:1
词:打雷 下雨	词频:1
词:第一次 在	词频:1
词:你 面前	词频:1
词:面前 听见	词频:1
词:听见 打雷	词频:1
词:打雷 就	词频:1
词:你 表示	词频:1
词:表示 害怕	词频:1
词:害怕 社会	词频:1
词:社会 革命	词频:1
词:更加 惊恐	词频:1
词:明白 你	词频:1
词:谈论 些	词频:1
词:为 生病	词频:1
词:生病 担忧	词频:1
词:但 明智	词频:1
词:人会 不	词频:1
词:理会 无法	词频:1
词:对于 可	词频:1
词:灾难 则	词频:1
词:会 谨慎	词频:1
词:谨慎 而	词频:1
词:而 不动声色	词频:1
词:不动声色 地	词频:1
词:避免 死亡	词频:1
词:避免 不留	词频:1
词:不留 遗嘱	词频:1
词:遗嘱 而	词频:1
词:因此 立下	词频:1
词:立下 你	词频:1
词:的 遗嘱	词频:1
词:并 忘记	词频:1
词:忘记 你	词频:1
词:地 防备	词频:1
词:防备 不幸	词频:1
词:完全 与	词频:1
词:恐惧 不同	词频:1
词:种 智慧	词频:1
词:而 任何	词频:1
词:是 可鄙	词频:1
词:可鄙 的	词频:1
词:你 避免	词频:1
词:不了 感到恐惧	词频:1
词:就 尽量	词频:1
词:你 孩子	词频:1
词:忧虑 可能	词频:1
词:个人 木幸	词频:1
词:他 视野	词频:1
词:视野 广阔	词频:1
词:兴趣 热烈	词频:1
词:而 广泛	词频:1
词:成为 宇宙	词频:1
词:想象 喜欢	词频:1
词:玩 是	词频:1
词:是 幼小	词频:1
词:人 还是	词频:1
词:还是 其他	词频:1
词:动物 明显	词频:1
词:而 突出	词频:1
词:们 通过	词频:1
词:通过 假扮	词频:1
词:玩 可以	词频:1
词:获得 无穷的	词频:1
词:无穷的 乐趣	词频:1
词:玩 和	词频:1
词:和 假扮	词频:1
词:假扮 是	词频:1
词:时期 不可	词频:1
词:孩子 愉快	词频:1
词:愉快 而	词频:1
词:提供 玩耍	词频:1
词:和 假份	词频:1
词:至于 这些	词频:1
词:活动 更	词频:1
词:更 深层次	词频:1
词:作用 另当别论	词频:1
词:这点 有	词频:1
词:问题 与	词频:1
词:和 家长	词频:1
词:家长 在	词频:1
词:在 提供	词频:1
词:方面 应该	词频:1
词:为了 增加	词频:1
词:增加 游戏	词频:1
词:教育 作用	词频:1
词:应 做	词频:1
词:事情 吗	词频:1
词:从 讨论	词频:1
词:讨论 游戏	词频:1
词:心理 开始	词频:1
词:格鲁斯 对此	词频:1
词:对此 已有	词频:1
词:已有 彻底	词频:1
词:章节 提到	词频:1
词:斯特恩 的	词频:1
词:的 书上	词频:1
词:书上 也	词频:1
词:有 简短	词频:1
词:关于 游戏	词频:1
词:游戏 时	词频:1
词:心理 有	词频:1
词:两个 互	词频:1
词:互 不相干	词频:1
词:关于 产生	词频:1
词:产生 玩耍	词频:1
词:生物 作用	词频:1
词:问题 比较	词频:1
词:的 幼小	词频:1
词:动物 预演	词频:1
词:预演 和	词频:1
词:和 练习	词频:1
词:练习 的	词频:1
词:他们 今后	词频:1
词:今后 必须	词频:1
词:理论 已经	词频:1
词:来 怀疑	词频:1
词:小狗 玩耍	词频:1
词:玩耍 起来	词频:1
词:起来 正像	词频:1
词:正像 大狗	词频:1
词:大狗 打架	词频:1
词:只是 他们	词频:1
词:他们 不真	词频:1
词:不真 咬	词频:1
词:咬 而已	词频:1
词:玩耍 很	词频:1
词:像 大猫	词频:1
词:大猫 抓	词频:1
词:抓 老鼠	词频:1
词:老鼠 的	词频:1
词:儿童 喜欢	词频:1
词:模仿 他们	词频:1
词:如 搭	词频:1
词:搭 房子	词频:1
词:房子 或	词频:1
词:或 挖沟	词频:1
词:看来 越	词频:1
词:越 重要	词频:1
词:越 喜欢	词频:1
词:模仿 着	词频:1
词:他们 乐于	词频:1
词:乐于 做	词频:1
词:做 一切	词频:1
词:一切 增进	词频:1
词:增进 肌肉	词频:1
词:肌肉 灵敏度	词频:1
词:灵敏度 的	词频:1
词:如 跳跃	词频:1
词:攀登 和	词频:1
词:在 窄	词频:1
词:窄 木板	词频:1
词:木板 上	词频:1
词:总是 不	词频:1
词:觉得 事情	词频:1
词:事情 太难	词频:1
词:这 尽管	词频:1
词:尽管 能	词频:1
词:能 大体上	词频:1
词:大体上 说明	词频:1
词:说明 玩耍	词频:1
词:玩耍 冲动	词频:1
词:没有 包容	词频:1
词:包容 所有	词频:1
词:因此 暂且	词频:1
词:暂且 木应	词频:1
词:木应 将	词频:1
词:之 看作	词频:1
词:一些 精神	词频:1
词:精神 分析家	词频:1
词:分析家 们	词频:1
词:中 看出	词频:1
词:看出 性	词频:1
词:是 无稽之谈	词频:1
词:的 儿童期	词频:1
词:不是 性	词频:1
词:而是 成为	词频:1
词:成为 大人	词频:1
词:更 正确	词频:1
词:欲望 ①	词频:1
词:人 相比	词频:1
词:孩子 深感	词频:1
词:深感 自己	词频:1
词:的 软弱	词频:1
词:并 希望	词频:1
词:成为 和	词频:1
词:大人 同样	词频:1
词:儿子 意识	词频:1
词:大 男子汉	词频:1
词:从前 也	词频:1
词:个 小男孩	词频:1
词:小男孩 时	词频:1
词:他 开心	词频:1
词:开心 极了	词频:1
词:可能 成功	词频:1
词:成功 会	词频:1
词:会 激发	词频:1
词:激发 人	词频:1
词:更加 努力	词频:1
词:很 小时候	词频:1
词:小时候 起	词频:1
词:希望 做	词频:1
词:大人 所	词频:1
词:像 模仿	词频:1
词:模仿 大人	词频:1
词:哥哥 和	词频:1
词:和 姐姐	词频:1
词:姐姐 是	词频:1
词:有 帮助	词频:1
词:目的 容易	词频:1
词:能力 也	词频:1
词:像 成人	词频:1
词:成人 那样	词频:1
词:那样 难以达到	词频:1
词:儿童 身上	词频:1
词:自卑感 非常	词频:1
词:非常 强	词频:1
词:一个 正常	词频:1
词:正常 儿童	词频:1
词:自卑 可以	词频:1
词:可以 激励	词频:1
词:激励 他们	词频:1
词:他们 努力	词频:1
词:如果 儿童	词频:1
词:儿童 受到	词频:1
词:自卑 成为	词频:1
词:他们 烦恼	词频:1
词:欲望 有	词频:1
词:两种 表现形式	词频:1
词:是 学习	词频:1
词:学习 做事	词频:1
词:是 想像力	词频:1
词:想像力 的	词频:1
词:像 受	词频:1
词:成人 可能	词频:1
词:会 沉迷于	词频:1
词:沉迷于 带	词频:1
词:带 噗性	词频:1
词:噗性 意义	词频:1
词:白日梦 幻想	词频:1
词:幻想 一样	词频:1
词:会 醉心于	词频:1
词:醉心于 带点	词频:1
词:带点 权力	词频:1
词:权力 象征	词频:1
词:狮子 或	词频:1
词:他们 制造	词频:1
词:制造 出	词频:1
词:出 恐惧	词频:1
词:恐惧 样子	词频:1
词:儿子 讲	词频:1
词:讲 巨人	词频:1
词:巨人 杀手	词频:1
词:杀手 杰克	词频:1
词:杰克 的	词频:1
词:故事 时	词频:1
词:我试 着	词频:1
词:着 让	词频:1
词:他 装成	词频:1
词:装成 杰克	词频:1
词:他 坚决	词频:1
词:坚决 选择	词频:1
词:选择 做	词频:1
