词:的	词频:22848
词:毒性	词频:1
词:一分为二	词频:1
词:忠于国家	词频:1
词:万一	词频:1
词:嗜	词频:1
词:事所	词频:1
词:国与国	词频:1
词:教得	词频:1
词:国旗	词频:1
词:反常	词频:1
词:快些	词频:1
词:南卡罗来纳	词频:1
词:内华达	词频:1
词:请愿书	词频:1
词:略有	词频:1
词:宽严	词频:1
词:密尔顿	词频:1
词:自命为	词频:1
词:苏格兰	词频:1
词:教土	词频:1
词:既不受	词频:1
词:重他	词频:1
词:溺褓	词频:1
词:干通	词频:1
词:视通	词频:1
词:装聋作哑	词频:1
词:帝俄时代	词频:1
词:高尔基	词频:1
词:深加	词频:1
词:住宿	词频:1
词:短期	词频:1
词:未老先衰	词频:1
词:乖僻	词频:1
词:倘使	词频:1
词:反正	词频:1
词:羊羔	词频:1
词:偷大羊	词频:1
词:绞刑	词频:1
词:索性	词频:1
词:不利于	词频:1
词:裹足不前	词频:1
词:交际	词频:1
词:放浪不羁	词频:1
词:复	词频:1
词:使所生	词频:1
词:团聚	词频:1
词:陷阱	词频:1
词:落网	词频:1
词:清心寡欲	词频:1
词:商量	词频:1
词:平心而论	词频:1
词:禁约	词频:1
词:难活	词频:1
词:惟愿	词频:1
词:天长地久	词频:1
词:因事要	词频:1
词:身强力壮	词频:1
词:身处	词频:1
词:损伤	词频:1
词:庸人自扰	词频:1
词:闹成	词频:1
词:另爱	词频:1
词:妻	词频:1
词:异地	词频:1
词:惨案	词频:1
词:合	词频:1
词:情不自禁	词频:1
词:地爱上	词频:1
词:买通	词频:1
词:伪誓	词频:1
词:假证	词频:1
词:法定	词频:1
词:条款	词频:1
词:邀请	词频:1
词:学理	词频:1
词:加里	词频:1
词:福尼亚	词频:1
词:可证实	词频:1
词:交涉	词频:1
词:扉佣	词频:1
词:分手	词频:1
词:交出	词频:1
词:证有	词频:1
词:当事人	词频:1
词:开出	词频:1
词:之花	词频:1
词:两年	词频:1
词:每换	词频:1
词:回想到	词频:1
词:加林	词频:1
词:瓦脱	词频:1
词:罗素	词频:1
词:恩爱	词频:1
词:若生	词频:1
词:尽责	词频:1
词:未尽	词频:1
词:耐久	词频:1
词:免掉	词频:1
词:交换条件	词频:1
词:弄错	词频:1
词:哺乳类	词频:1
词:面积	词频:1
词:野生	词频:1
词:可观	词频:1
词:鸟兽	词频:1
词:最末	词频:1
词:几项	词频:1
词:比用	词频:1
词:精耕细作	词频:1
词:居多	词频:1
词:激增	词频:1
词:畸形	词频:1
词:常态	词频:1
词:饥莲	词频:1
词:1846	词频:1
词:1921	词频:1
词:次年	词频:1
词:灾民	词频:1
词:涨落	词频:1
词:猛烈地	词频:1
词:百分率	词频:1
词:上古	词频:1
词:最高点	词频:1
词:26	词频:1
词:1801	词频:1
词:增至	词频:1
词:153	词频:1
词:1901	词频:1
词:561	词频:1
词:诺曼底	词频:1
词:接为	词频:1
词:倍	词频:1
词:威尔	词频:1
词:一八	词频:1
词:1871	词频:1
词:75	词频:1
词:1870	词频:1
词:1878	词频:1
词:急转直下	词频:1
词:夫则	词频:1
词:1911	词频:1
词:6o	词频:1
词:蔓延到	词频:1
词:市镇	词频:1
词:最穷	词频:1
词:最富	词频:1
词:落下去	词频:1
词:说不定	词频:1
词:降落	词频:1
词:升高	词频:1
词:游猎	词频:1
词:几百人	词频:1
词:战死沙场	词频:1
词:欣然	词频:1
词:那才	词频:1
词:大炮	词频:1
词:炮眼	词频:1
词:极快	词频:1
词:除掉	词频:1
词:移居	词频:1
词:难以解决	词频:1
词:申诉	词频:1
词:安坐	词频:1
词:均势	词频:1
词:尽职	词频:1
词:反抗性	词频:1
词:双重性	词频:1
词:牢不可破	词频:1
词:这班	词频:1
词:必不可免	词频:1
词:两百万	词频:1
词:第十八章	词频:1
词:化生	词频:1
词:用人	词频:1
词:会长	词频:1
词:公子	词频:1
词:葛	词频:1
词:守旧派	词频:1
词:抒发	词频:1
词:南斯拉夫	词频:1
词:双生子	词频:1
词:秉赋	词频:1
词:宾勒	词频:1
词:更高些	词频:1
词:盖世	词频:1
词:韬略	词频:1
词:低能	词频:1
词:痴愚	词频:1
词:愚人	词频:1
词:对称性	词频:1
词:一端	词频:1
词:多费	词频:1
词:笔墨	词频:1
词:成正比	词频:1
词:算不上	词频:1
词:设置障碍	词频:1
词:部识	词频:1
词:我怕	词频:1
词:良	词频:1
词:正当理由	词频:1
词:爱子	词频:1
词:异乎寻常	词频:1
词:低能者	词频:1
词:只施	词频:1
词:诸种	词频:1
词:方算	词频:1
词:方算性	词频:1
词:功能性	词频:1
词:征求	词频:1
词:硬归到	词频:1
词:推其	词频:1
词:数十年	词频:1
词:驳倒	词频:1
词:订成	词频:1
词:奉	词频:1
词:延阻	词频:1
词:编入	词频:1
词:中确	词频:1
词:会升	词频:1
词:不依	词频:1
词:都受了	词频:1
词:采取任何	词频:1
词:多生	词频:1
词:愚痴	词频:1
词:劣等	词频:1
词:优等	词频:1
词:讨好	词频:1
词:依他	词频:1
词:牛奶	词频:1
词:牛类	词频:1
词:难于	词频:1
词:遗传学	词频:1
词:每代人	词频:1
词:发育期	词频:1
词:不及格	词频:1
词:或雄马	词频:1
词:考查	词频:1
词:不同寻常	词频:1
词:三代	词频:1
词:爱迪生	词频:1
词:凡事	词频:1
词:听其自然	词频:1
词:打起	词频:1
词:仗	词频:1
词:脑子里	词频:1
词:军事力量	词频:1
词:较劣	词频:1
词:境内	词频:1
词:适者生存	词频:1
词:单单	词频:1
词:北美洲	词频:1
词:新西兰	词频:1
词:土人	词频:1
词:劣于	词频:1
词:公道话	词频:1
词:热带	词频:1
词:里分	词频:1
词:高下	词频:1
词:托词	词频:1
词:每千人	词频:1
词:0	词频:1
词:瑞士	词频:1
词:14	词频:1
词:表中	词频:1
词:废帝	词频:1
词:要紧	词频:1
词:不光	词频:1
词:纵容	词频:1
词:宣读	词频:1
词:官	词频:1
词:文书	词频:1
词:好儿女	词频:1
词:将求	词频:1
词:最优	词频:1
词:横加	词频:1
词:讨人厌	词频:1
词:上尚	词频:1
词:制裁	词频:1
词:奖罚	词频:1
词:品行端正	词频:1
词:而科	词频:1
词:400	词频:1
词:德尊	词频:1
词:果然	词频:1
词:第十九章	词频:1
词:低声	词频:1
词:解答	词频:1
词:躲闪	词频:1
词:明明	词频:1
词:年龄组	词频:1
词:拿闭	词频:1
词:割来	词频:1
词:犯通	词频:1
词:地犯	词频:1
词:遭雷	词频:1
词:性虐待狂	词频:1
词:缓和	词频:1
词:敏锐地	词频:1
词:其所	词频:1
词:恶作剧	词频:1
词:懊悔	词频:1
词:犯规	词频:1
词:犯禁	词频:1
词:贮藏室	词频:1
词:不得了	词频:1
词:口气	词频:1
词:申斥	词频:1
词:心将会	词频:1
词:不能自己	词频:1
词:打下	词频:1
词:根基	词频:1
词:不能根除	词频:1
词:勾当	词频:1
词:毫不费力	词频:1
词:极想	词频:1
词:畏缩不前	词频:1
词:理在	词频:1
词:坚忍	词频:1
词:及早	词频:1
词:烧伤	词频:1
词:熊就会	词频:1
词:知觉	词频:1
词:操纵性	词频:1
词:遗精	词频:1
词:吓倒	词频:1
词:围攻	词频:1
词:美和诗	词频:1
词:摩尼教	词频:1
词:读着	词频:1
词:那句话	词频:1
词:飞蛾	词频:1
词:眷恋	词频:1
词:天明	词频:1
词:脱衣服	词频:1
词:偷看	词频:1
词:保持平衡	词频:1
词:米德	词频:1
词:岛内	词频:1
词:绝未	词频:1
词:过有	词频:1
词:问过	词频:1
词:手连	词频:1
词:同性	词频:1
词:岛	词频:1
词:大害	词频:1
词:风味	词频:1
词:付诸	词频:1
词:成人期	词频:1
词:上均	词频:1
词:所川到	词频:1
词:违然	词频:1
词:他常	词频:1
词:相拉	词频:1
词:图式	词频:1
词:平素	词频:1
词:构	词频:1
词:就会少	词频:1
词:要守	词频:1
词:趋时	词频:1
词:立邵	词频:1
词:IKW	词频:1
词:婚	词频:1
词:性病	词频:1
词:壮志	词频:1
词:永守	词频:1
词:过性	词频:1
词:心使	词频:1
词:有种	词频:1
词:独归己	词频:1
词:度	词频:1
词:性而设	词频:1
词:脑海中	词频:1
词:随随便便	词频:1
词:悔之晚矣	词频:1
词:俩	词频:1
词:娟	词频:1
词:愤闷	词频:1
词:守礼	词频:1
词:幼年期	词频:1
词:截成	词频:1
词:而怕	词频:1
词:根	词频:1
词:枝干	词频:1
词:伸展	词频:1
词:天空	词频:1
词:籍制	词频:1
词:滋荣	词频:1
词:贬抑	词频:1
词:遭殃	词频:1
词:所生	词频:1
词:之道	词频:1
词:直爽	词频:1
词:动物界	词频:1
词:所难	词频:1
词:伸手	词频:1
词:女们	词频:1
词:讨些	词频:1
词:养份	词频:1
词:引入歧途	词频:1
词:第二十章	词频:1
词:挺住	词频:1
词:犯不着	词频:1
词:贪淫	词频:1
词:骚扰	词频:1
词:短裙	词频:1
词:唇膏	词频:1
词:窥伺	词频:1
词:游泳衣	词频:1
词:露体	词频:1
词:满肚子	词频:1
词:糊里糊涂	词频:1
词:圣安	词频:1
词:唐里	词频:1
词:古今	词频:1
词:臭名昭著	词频:1
词:近世	词频:1
词:贪杯	词频:1
词:却行	词频:1
词:口福	词频:1
词:有益健康	词频:1
词:批评家	词频:1
词:饭餐	词频:1
词:同餐	词频:1
词:同袅	词频:1
词:由此观之	词频:1
词:中纯	词频:1
词:失之于	词频:1
词:收之于	词频:1
词:七大	词频:1
词:无厌	词频:1
词:滋养	词频:1
词:盐	词频:1
词:杏仁	词频:1
词:事去	词频:1
词:顿饭	词频:1
词:苦行	词频:1
词:筵宴	词频:1
词:幻影	词频:1
词:珍暖	词频:1
词:美梦	词频:1
词:包围住	词频:1
词:困陷	词频:1
词:南极	词频:1
词:探险家	词频:1
词:鲸鱼	词频:1
词:脂肪	词频:1
词:加尔登	词频:1
词:大饭店	词频:1
词:痛	词频:1
词:柏	词频:1
词:伊德	词频:1
词:一带	词频:1
词:亢进	词频:1
词:当性	词频:1
词:念及	词频:1
词:阻抑	词频:1
词:不吃	词频:1
词:偷来	词频:1
词:未成熟	词频:1
词:光景	词频:1
词:新得	词频:1
词:沉溺	词频:1
词:申明	词频:1
词:之深	词频:1
词:一为	词频:1
词:放眼	词频:1
词:自上	词频:1
词:这可错	词频:1
词:虎视眈眈	词频:1
词:储存	词频:1
词:达观	词频:1
词:偷东西	词频:1
词:共餐	词频:1
词:胡吃乱	词频:1
词:就性	词频:1
词:强奸	词频:1
词:恶疾	词频:1
词:近年来	词频:1
词:万无一失	词频:1
词:心志	词频:1
词:米氏	词频:1
词:米	词频:1
词:氏	词频:1
词:叩头	词频:1
词:艺术格调	词频:1
词:拘守	词频:1
词:输入	词频:1
词:西藏	词频:1
词:高原	词频:1
词:迟延	词频:1
词:地致	词频:1
词:这体	词频:1
词:全赖性	词频:1
词:性受	词频:1
词:每夜	词频:1
词:所行	词频:1
词:先有	词频:1
词:几样	词频:1
词:平息	词频:1
词:深长	词频:1
词:总而言之	词频:1
词:存款单	词频:1
词:最感	词频:1
词:忘形	词频:1
词:巴尔干	词频:1
词:管乐	词频:1
词:办公桌	词频:1
词:旁边	词频:1
词:打字	词频:1
词:喧嚣声	词频:1
词:卖身	词频:1
词:为奴	词频:1
词:性相	词频:1
词:几类	词频:1
词:自图	词频:1
词:亲权	词频:1
词:三件	词频:1
词:排挤	词频:1
词:紧密联系	词频:1
词:用功读书	词频:1
词:胖烈	词频:1
词:特帝	词频:1
词:受性	词频:1
词:事业成功	词频:1
词:林肯	词频:1
词:某次	词频:1
词:参议员	词频:1
词:赋有	词频:1
词:善为	词频:1
词:性而全	词频:1
词:停滞不前	词频:1
词:自由贸易	词频:1
词:而作	词频:1
词:魄力	词频:1
词:万分之一	词频:1
词:尝受	词频:1
词:有志	词频:1
词:之土	词频:1
词:第二十一章	词频:1
词:传种	词频:1
词:所负	词频:1
词:本世纪	词频:1
词:只生	词频:1
词:悻违	词频:1
词:礼法	词频:1
词:以此类推	词频:1
词:两亲制	词频:1
词:不论如何	词频:1
词:果然如此	词频:1
词:代管	词频:1
词:籍	词频:1
词:果真如此	词频:1
词:官样	词频:1
词:家庭环境	词频:1
词:医药卫生	词频:1
词:过剩人口	词频:1
词:不可胜言	词频:1
词:无不	词频:1
词:检借	词频:1
词:亲善	词频:1
词:困执些	词频:1
词:人诉	词频:1
词:回教	词频:1
词:褥告	词频:1
词:五次	词频:1
词:反遭	词频:1
词:一贯性	词频:1
词:时时刻刻	词频:1
词:弓队	词频:1
词:入胜	词频:1
词:订	词频:1
词:常用	词频:1
词:向前走	词频:1
词:火车头	词频:1
词:蒸汽	词频:1
词:岔路	词频:1
词:发生意外	词频:1
词:能度	词频:1
词:阻挫	词频:1
词:地用	词频:1
词:力量强大	词频:1
词:置之不理	词频:1
词:不加思索	词频:1
词:经久不衰	词频:1
词:携手前进	词频:1
词:抱歉	词频:1
词:无话可说	词频:1
词:陡然	词频:1
词:重病	词频:1
词:涌	词频:1
词:畅所欲为	词频:1
词:这新	词频:1
词:只用	词频:1
词:熏陶	词频:1
词:深送	词频:1
词:周到	词频:1
词:从密秘	词频:1
词:心是	词频:1
词:未免太	词频:1
词:倒不如	词频:1
词:检点	词频:1
词:宽容一点	词频:1
词:深厚	词频:1
词:缔结	词频:1
词:坏碑	词频:1
词:不和睦	词频:1
词:不令	词频:1
词:狂骂	词频:1
词:揣测	词频:1
词:头脑清醒	词频:1
词:无依	词频:1
词:醒悟	词频:1
词:丢下	词频:1
词:不然的话	词频:1
词:如法炮制	词频:1
词:明哲	词频:1
词:就学	词频:1
词:轻浮	词频:1
词:检桔	词频:1
词:即受	词频:1
词:所激成	词频:1
词:看得出	词频:1
词:股害	词频:1
词:找害	词频:1
词:正中下怀	词频:1
词:拘谏	词频:1
词:深切	词频:1
词:出干	词频:1
词:前言	词频:1
词:解决不了	词频:1
词:与生俱来	词频:1
词:无从谈起	词频:1
词:尽职尽责	词频:1
词:家长会	词频:1
词:就行了	词频:1
词:不起	词频:1
词:学费	词频:1
词:既会	词频:1
词:焦点	词频:1
词:根本性	词频:1
词:卓著	词频:1
词:五年	词频:1
词:相结合	词频:1
词:人工	词频:1
词:严格来说	词频:1
词:尤为重要	词频:1
词:成年期	词频:1
词:被忽视	词频:1
词:第一课	词频:1
词:一课	词频:1
词:基本原理	词频:1
词:名气	词频:1
词:他俩	词频:1
词:毕生精力	词频:1
词:不合算	词频:1
词:没想到	词频:1
词:后退	词频:1
词:帮忙	词频:1
词:推广	词频:1
词:民主性	词频:1
词:高层次	词频:1
词:凡勃伦	词频:1
词:围绕	词频:1
词:自食其力	词频:1
词:歪曲	词频:1
词:一模	词频:1
词:同班	词频:1
词:遗物	词频:1
词:拼字	词频:1
词:发音	词频:1
词:空谈	词频:1
词:另一边	词频:1
词:犁	词频:1
词:耕地	词频:1
词:一环	词频:1
词:宣传教育	词频:1
词:如农	词频:1
词:生理需要	词频:1
词:形容词	词频:1
词:修饰	词频:1
词:决斗	词频:1
词:快门	词频:1
词:而切	词频:1
词:雕	词频:1
词:摇滚	词频:1
词:拄着	词频:1
词:刻有	词频:1
词:祥云	词频:1
词:拐杖	词频:1
词:气宇轩昂	词频:1
词:多钱	词频:1
词:钱且	词频:1
词:风度翩翩	词频:1
词:英寸	词频:1
词:在精神上	词频:1
词:特权阶层	词频:1
词:希腊语	词频:1
词:切实可行	词频:1
词:多一点	词频:1
词:雷利	词频:1
词:健筑	词频:1
词:香茶	词频:1
词:咖啡	词频:1
词:精神食粮	词频:1
词:食粮	词频:1
词:大干	词频:1
词:深知	词频:1
词:回忆	词频:1
词:苦干	词频:1
词:不是太好	词频:1
词:有太大	词频:1
词:慢性	词频:1
词:应用科学	词频:1
词:巴赫	词频:1
词:莫扎特	词频:1
词:仍能	词频:1
词:爱好和平	词频:1
词:精神文明	词频:1
词:我花	词频:1
词:以读	词频:1
词:乐	词频:1
词:熟练程度	词频:1
词:Suppllex	词频:1
词:所有格	词频:1
词:中能	词频:1
词:科目	词频:1
词:获益	词频:1
词:特殊教育	词频:1
词:折衷	词频:1
词:腾出	词频:1
词:因人而异	词频:1
词:一个男孩	词频:1
词:拉丁	词频:1
词:另加	词频:1
词:学术性	词频:1
词:预计	词频:1
词:拘禁	词频:1
词:丁文	词频:1
词:钻进去	词频:1
词:关进	词频:1
词:理他	词频:1
词:勤奋学习	词频:1
词:捕猎	词频:1
词:第三天	词频:1
词:第四天	词频:1
词:房后	词频:1
词:策猫且	词频:1
词:冷汗	词频:1
词:直淌	词频:1
词:落荒而逃	词频:1
词:荣幸	词频:1
词:报告	词频:1
词:上午	词频:1
词:蒙台梭	词频:1
词:利办	词频:1
词:纪律性	词频:1
词:要学	词频:1
词:如读	词频:1
词:划成	词频:1
词:高高兴兴	词频:1
词:地干	词频:1
词:合情合理	词频:1
词:有所提高	词频:1
词:个人成长	词频:1
词:训练方法	词频:1
词:基本概念	词频:1
词:有外	词频:1
词:严惩	词频:1
词:门生	词频:1
词:汤姆	词频:1
词:亚瑟	词频:1
词:堂兄	词频:1
词:威斯敏斯特	词频:1
词:引以为荣	词频:1
词:来办	词频:1
词:讲道德	词频:1
词:问怕	词频:1
词:刊物	词频:1
词:一并	词频:1
词:气愤	词频:1
词:引以为豪	词频:1
词:情理	词频:1
词:它伴	词频:1
词:骑士	词频:1
词:激进主义	词频:1
词:印度人	词频:1
词:一段话	词频:1
词:很能	词频:1
词:斯特雷奇	词频:1
词:滩	词频:1
词:多利亚	词频:1
词:名人传	词频:1
词:这段话	词频:1
词:度假	词频:1
词:科莫湖	词频:1
词:Lae	词频:1
词:Como	词频:1
词:风光	词频:1
词:看着	词频:1
词:景色	词频:1
词:隔开	词频:1
词:你中有我	词频:1
词:我中有你	词频:1
词:美景	词频:1
词:深层	词频:1
词:感中	词频:1
词:要换	词频:1
词:挺	词频:1
词:上帝保佑	词频:1
词:推	词频:1
词:使劲	词频:1
词:几代人	词频:1
词:变得残忍	词频:1
词:酷刑	词频:1
词:忍不住	词频:1
词:战栗	词频:1
词:顽童	词频:1
词:带坏	词频:1
词:爱弥儿	词频:1
词:山姆	词频:1
词:勃	词频:1
词:特勒	词频:1
词:呵护	词频:1
词:教鞭	词频:1
词:犯罪学	词频:1
词:教育会	词频:1
词:年龄阶段	词频:1
词:涌出	词频:1
词:时想	词频:1
词:航道	词频:1
词:证据不足	词频:1
词:特别强调	词频:1
词:风行一时	词频:1
词:催眠曲	词频:1
词:全错	词频:1
词:经常出现	词频:1
词:疼痛	词频:1
词:亚里土	词频:1
词:多德	词频:1
词:大度	词频:1
词:义	词频:1
词:Kant	词频:1
词:耶酥	词频:1
词:以爱为	词频:1
词:如老	词频:1
词:布鲁图	词频:1
词:放在首位	词频:1
词:希普是	词频:1
词:另一番	词频:1
词:花些	词频:1
词:从头到尾	词频:1
词:熟记	词频:1
词:荷马史诗	词频:1
词:背会	词频:1
词:敬奉	词频:1
词:祭奉	词频:1
词:吃晚饭	词频:1
词:剑拔署	词频:1
词:称相	词频:1
词:精髓	词频:1
词:审美观	词频:1
词:驱逐出境	词频:1
词:流放	词频:1
词:失宠	词频:1
词:皇上	词频:1
词:写些	词频:1
词:京都	词频:1
词:除夕	词频:1
词:中国式	词频:1
